0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
0.0,3.3560397080383546,2.6669977389966633,2.6291679838335904,2.4265085811742693,2.4616362109685515,2.548104222769862,3.28578444844979,3.075018669684096,2.988550657882786,3.1749973083293614,2.329232067897795,2.6156573569896353,3.05610379210256,2.8129125089113747,2.9588272788260856,2.053615280281119,2.3319341932665862,2.6588913628902904,3.075018669684096,2.648082861415127,2.637274359939963,3.3533375826695635,3.483039600371529,2.8534443894432386,2.937210275875758,2.793997631329838,2.3508490708481227,2.539997846663489,3.3587418334071457,3.196614311279689,3.477635349633947,3.134465427797497,2.4157000796991053,2.4292107065430604,3.1993164366484796,3.3452312065631906,2.902082646081476,2.539997846663489,2.4292107065430604,3.0020612847267407,2.475146837812506,3.28578444844979,3.075018669684096,2.5562105988762345,3.323614203612863,2.340040569372959,2.726444497110064,2.7615721269043467,3.366848209513518,3.1020399233720055,2.5075723422379976,3.1155505502159606,2.7750827537483014,2.639976485308754,3.445209845208456,2.953423028088504,3.1209548009535424,2.6615934882590815,3.1074441741095877,2.250870432202858,3.42899709299571,2.8534443894432386,2.537295721294698,2.848040138705657,3.2101249381236436,2.7507636254291827,2.834529511861702,2.291402312734722,2.9831464071452043,2.642678610677545,2.4129979543303146,2.9750400310388314,3.088529296528051,2.804806132805002,2.442721333387015,3.291188699187372,2.5048702168692065,3.2263376903363894,2.5048702168692065,2.5751254764577713,2.737252998585228,2.6075509808832624,2.6588913628902904,2.931806025138176,2.434614957280642,3.099337798003215,2.8615507655496115,2.821018885017747,2.8075082581737925,2.834529511861702,3.099337798003215,3.080422920421678,3.134465427797497,2.3778703245360324,2.74265724932281,2.9209975236630124,2.3184235664226316,2.831827386492911,2.7156359956349005,2.977742156407622,2.5562105988762345,3.1668909322229886,2.3940830767487777,2.902082646081476,2.8129125089113747,2.688614741946991,2.539997846663489,3.331720579719236,2.431912831911851
3.3560397080383546,0.0,1.0376161416157232,1.0808501475163783,1.7671899911892786,1.5185944572605115,1.3915945649273371,0.15672327138987485,0.3782975516307324,0.47557406490720644,0.2594040354039308,2.7588700015355556,1.08625439825396,0.3755954262619415,0.751190852523883,0.5079995693326977,2.788593380592256,2.634572234571172,1.043020392353305,0.35938267404919577,1.0592331445660508,1.099765025097915,0.11619139085801067,0.12699989233317444,4.101826309824656,0.5296165722830254,0.7755099808430014,2.4211043304366875,1.3321478068139363,0.10538288938284689,0.23778703245360322,0.13240414307075635,0.29723379056700405,1.7158496091822506,1.7077432330758777,0.22157428024085754,0.12159564159559255,0.6187867094531265,1.3321478068139363,1.683424104756759,0.44855281121929697,1.4186158186152464,0.16753177286503865,0.37019117552435954,1.1781266607928524,0.07295738495735553,2.4670404617061332,0.9133183746513397,0.8511694911691479,0.09727651327647405,0.348574172574032,1.4267221947216193,0.3080422920421678,4.069400805399164,1.0835522728851692,0.12159564159559255,0.5755527035524715,0.3188507935173316,1.0241055147717684,0.3134465427797497,2.7750827537483014,0.12159564159559255,0.6782334675665274,1.3213393053387725,0.6809355929353184,0.23508490708481228,0.8619779926443116,0.6836377183041092,1.9590408923734357,0.4944889424887431,1.1267862787858243,3.220933439598807,4.323400590065513,0.35127629794282295,0.751190852523883,1.5348072094732572,0.1540211460210839,1.4645519498846926,0.21617002950327566,3.472231098896365,1.2699989233317446,0.8646801180131026,1.145701156367361,1.0349140162469321,0.5566378259709348,1.748275113607742,0.3350635457300773,0.6782334675665274,0.751190852523883,0.7160632227296007,0.6809355929353184,0.3269571696237044,0.35938267404919577,0.299935915935795,3.0966356726344237,0.9052119985449668,4.269358082689695,2.7588700015355556,0.7187653480983915,0.9214247507577125,0.48908469175116115,1.2672967979629535,0.24859553392876702,2.9507209027197128,0.6133824587155446,0.7430844764175101,0.9511481298144129,3.7451457611442507,0.11889351622680161,3.4073800900453826
2.6669977389966633,1.0376161416157232,0.0,0.7809142315805833,1.2754031740693264,1.0727437714100054,1.0322118908781412,0.9862757596086952,0.8376588643251932,0.8079354852684928,0.9133183746513397,2.137381166713638,0.8835949955946393,0.8727864941194755,0.7890206076869561,0.8214461121124474,2.1617002950327566,2.0103812743804634,0.8430631150627751,0.8727864941194755,0.8079354852684928,0.8700843687506845,1.0187012640341866,1.1402969056297791,3.3452312065631906,0.8187439867436566,0.748488727155092,1.8536580029905887,0.9565523805519948,1.0322118908781412,0.9376375029704581,1.1348926548921972,0.8889992463322212,1.2808074248069083,1.251084045750208,0.9430417537080401,1.0241055147717684,0.7890206076869561,1.0241055147717684,1.2645946725941626,0.8511694911691479,1.0241055147717684,0.9835736342399043,0.8673822433818936,0.9133183746513397,1.0051906371902317,1.891487758153662,0.8106376106372837,0.7863184823181653,1.045722517722096,0.8646801180131026,1.0187012640341866,0.894403497069803,3.299295075293745,0.8619779926443116,1.1024671504667058,0.7755099808430014,0.8754886194882664,0.8160418613748656,0.8646801180131026,2.17250879650792,1.0889565236227512,0.7728078554742105,0.9997863864526499,0.7674036047366286,0.9349353776016672,0.7538929778926738,0.8052333598997018,1.4537434484095288,0.8295524882188203,0.894403497069803,2.548104222769862,3.5803161136480033,0.8511694911691479,0.7809142315805833,1.148403281736152,0.9781693835023223,1.0700416460412145,0.9349353776016672,2.8021040074362107,0.9889778849774862,0.7295738495735553,0.9133183746513397,0.8376588643251932,0.8268503628500294,1.3240414307075634,0.8862971209634302,0.7701057301054195,0.8160418613748656,0.7782121062117924,0.7836163569493743,0.8835949955946393,0.8619779926443116,0.8781907448570574,2.442721333387015,0.7701057301054195,3.5046566033218567,2.1265726652384744,0.7809142315805833,0.7674036047366286,0.794424858424538,0.9565523805519948,0.9025098731761759,2.3076150649474676,0.5728505781836805,0.7998291091621199,0.8052333598997018,3.0074655354643225,1.0078927625590228,2.7156359956349005
2.6291679838335904,1.0808501475163783,0.7809142315805833,0.0,1.2781052994381172,1.0727437714100054,1.0159991386653955,1.0403182669845141,0.8971056224385939,0.8214461121124474,0.9376375029704581,1.9563387670046446,0.8538716165379389,0.9052119985449668,0.7998291091621199,0.8673822433818936,1.94282814016069,2.002274898274091,0.8133397360060747,0.9241268761265035,0.8214461121124474,0.8862971209634302,1.0673395206724237,1.1889351622680162,3.3209120782440724,0.845765240431566,0.8214461121124474,1.8212324985650974,0.9538502551832039,1.0754458967787963,0.9700630073959495,1.1835309115304342,0.9187226253889216,1.2213606666935075,1.1889351622680162,0.9808715088711133,1.0781480221475874,0.7890206076869561,0.9511481298144129,1.2618925472253717,0.8754886194882664,1.0078927625590228,1.0187012640341866,0.8998077478073849,0.8700843687506845,1.0565310191972597,1.834743125409052,0.797126983793329,0.845765240431566,1.0889565236227512,0.8889992463322212,1.0187012640341866,0.9187226253889216,3.2776780723434173,0.8808928702258483,1.151105407104943,0.8322546135876113,0.9268290014952943,0.8187439867436566,0.9214247507577125,2.140083292082429,1.1348926548921972,0.8133397360060747,0.9781693835023223,0.8052333598997018,0.9808715088711133,0.7647014793678376,0.8322546135876113,1.4186158186152464,0.8673822433818936,0.8808928702258483,2.534593595925907,3.5019544779530656,0.9079141239137578,0.797126983793329,1.1240841534170334,1.0376161416157232,1.0619352699348417,0.9781693835023223,2.7588700015355556,0.9808715088711133,0.7755099808430014,0.8971056224385939,0.8700843687506845,0.8646801180131026,1.2916159262820721,0.9079141239137578,0.7998291091621199,0.8187439867436566,0.8160418613748656,0.7917227330557471,0.9079141239137578,0.9052119985449668,0.9241268761265035,2.4292107065430604,0.8160418613748656,3.4749332242651563,2.102253536919356,0.7782121062117924,0.7647014793678376,0.8079354852684928,0.9430417537080401,0.9403396283392491,2.283295936628349,0.7998291091621199,0.8025312345309109,0.7430844764175101,2.985848532513995,1.0592331445660508,2.6696998643654544
2.4265085811742693,1.7671899911892786,1.2754031740693264,1.2781052994381172,0.0,1.2267649174310893,1.3294456814451452,1.7104453584446686,1.5510199616860028,1.4861689528350202,1.6158709705369856,1.9131047611039895,1.3024244277572359,1.537509334842048,1.3780839380833823,1.4807647020974382,1.9779557699549724,1.8752750059409162,1.2970201770196539,1.5321050841044663,1.3132329292323996,1.2970201770196539,1.7698921165580694,1.8941898835224529,3.031784663783441,1.4591476991471106,1.337552057551518,1.748275113607742,1.2348712935374622,1.7698921165580694,1.6347858481185222,1.888785632784871,1.5834454661114943,1.3186371799699814,1.3159350546011905,1.6347858481185222,1.7617857404516966,1.4186158186152464,1.2727010487005355,1.3321478068139363,1.502381705047766,1.237573418906253,1.7050411077070868,1.5510199616860028,1.2754031740693264,1.740168737501369,1.7293602360262053,1.3294456814451452,1.3213393053387725,1.7807006180332332,1.5645305885299576,1.288913800913281,1.5753390900051214,2.988550657882786,1.2835095501756992,1.8563601283593798,1.4240200693528284,1.5834454661114943,1.2835095501756992,1.5672327138987485,1.9995727729052999,1.840147376146634,1.4213179439840375,1.2699989233317446,1.3807860634521734,1.6564028510688498,1.351062684395473,1.394296690296128,1.440232821565574,1.4753604513598564,1.2618925472253717,2.2805938112595583,3.2263376903363894,1.5564242124235848,1.3780839380833823,1.2754031740693264,1.7131474838134595,1.2240627920622984,1.6537007257000589,2.5183808437131616,1.2835095501756992,1.3348499321827272,1.2835095501756992,1.299722302388445,1.4645519498846926,1.3483605590266818,1.5537220870547939,1.4051051917712918,1.3753818127145914,1.3753818127145914,1.3861903141897551,1.5807433407427032,1.5348072094732572,1.594253967586658,2.1779130472455024,1.3186371799699814,3.2020185620172708,1.9671472684798086,1.3564669351330547,1.3429563082891,1.4645519498846926,1.2862116755444901,1.6212752212745674,2.102253536919356,1.3997009410337098,1.3726796873458005,1.2970201770196539,2.726444497110064,1.745572988238951,2.440019208018224
2.4616362109685515,1.5185944572605115,1.0727437714100054,1.0727437714100054,1.2267649174310893,0.0,1.1700202846864796,1.4618498245159017,1.288913800913281,1.2591904218565808,1.3807860634521734,1.94282814016069,1.0835522728851692,1.3105308038636088,1.1754245354240613,1.2564882964877897,1.986062146061345,1.8698707552033345,1.1186799026794516,1.3051265531260268,1.1132756519418696,1.1294884041546154,1.5077859557853477,1.6374879734873131,3.1074441741095877,1.1835309115304342,1.1348926548921972,1.745572988238951,0.9592545059207858,1.5158923318917206,1.388892439558546,1.6320837227497311,1.3348499321827272,1.2591904218565808,1.2186585413247166,1.388892439558546,1.5077859557853477,1.1754245354240613,1.1619139085801067,1.2483819203814168,1.2618925472253717,1.099765025097915,1.4537434484095288,1.3024244277572359,1.0754458967787963,1.4915732035726021,1.7698921165580694,1.1375947802609883,1.151105407104943,1.5239987079980934,1.3024244277572359,1.148403281736152,1.337552057551518,3.072316544315305,1.0970628997291239,1.5996582183242398,1.1889351622680162,1.3213393053387725,1.1051692758354967,1.3348499321827272,2.040104653437164,1.5834454661114943,1.1727224100552704,1.1321905295234063,1.1889351622680162,1.394296690296128,1.1402969056297791,1.186233036899225,1.4105094425088736,1.2402755442750442,1.1213820280482425,2.37246607379845,3.3182099528752813,1.3105308038636088,1.1538075324737338,1.1700202846864796,1.4618498245159017,0.8998077478073849,1.4078073171400827,2.577827601826562,1.1267862787858243,1.1240841534170334,1.099765025097915,1.091658648991542,1.2348712935374622,1.288913800913281,1.3186371799699814,1.14299903099857,1.1646160339488976,1.1727224100552704,1.1835309115304342,1.3267435560763543,1.288913800913281,1.3645733112394276,2.2481683068340668,1.1105735265730787,3.2695716962370445,1.9995727729052999,1.1213820280482425,1.1240841534170334,1.2240627920622984,1.1159777773106605,1.3645733112394276,2.1617002950327566,1.194339413005598,1.151105407104943,1.094360774360333,2.788593380592256,1.494275328941393,2.529189345188325
2.548104222769862,1.3915945649273371,1.0322118908781412,1.0159991386653955,1.3294456814451452,1.1700202846864796,0.0,1.345658433657891,1.19974366374318,1.1186799026794516,1.2808074248069083,2.0130833997492545,1.0159991386653955,1.1808287861616433,0.9187226253889216,1.1321905295234063,2.053615280281119,1.9212111372103624,1.0241055147717684,1.1970415383743889,0.9916800103462771,1.0241055147717684,1.388892439558546,1.5050838304165568,3.193912185910898,1.14299903099857,1.0619352699348417,1.7617857404516966,1.0781480221475874,1.388892439558546,1.2754031740693264,1.4996795796789748,1.237573418906253,1.2537861711189988,1.2672967979629535,1.2672967979629535,1.3861903141897551,1.08625439825396,1.0889565236227512,1.2348712935374622,1.1727224100552704,1.1267862787858243,1.3402541829203092,1.2159564159559255,1.0105948879278137,1.3618711858706367,1.8293388746714703,1.0295097655093504,1.051126768459678,1.394296690296128,1.2024457891119709,1.1078714012042878,1.2402755442750442,3.1479760546414517,1.0024885118214408,1.4699562006222744,1.1186799026794516,1.2321691681686713,1.0159991386653955,1.2159564159559255,2.042806778805955,1.451041323040738,1.0835522728851692,1.0592331445660508,1.0808501475163783,1.288913800913281,1.0727437714100054,1.0673395206724237,1.4213179439840375,1.14299903099857,1.0538288938284688,2.423806455805478,3.391167337832637,1.19974366374318,1.0538288938284688,1.1321905295234063,1.3267435560763543,1.1105735265730787,1.2970201770196539,2.6453807360463357,1.0565310191972597,1.0349140162469321,1.0376161416157232,1.0538288938284688,1.0889565236227512,1.3240414307075634,1.2213606666935075,1.08625439825396,1.0322118908781412,1.048424643090887,1.0835522728851692,1.2078500398495526,1.2078500398495526,1.2402755442750442,2.3265299425290045,1.0619352699348417,3.3128057021376995,2.050913154912328,1.0835522728851692,1.0187012640341866,1.1348926548921972,1.043020392353305,1.2754031740693264,2.2130406770397846,1.08625439825396,1.0754458967787963,1.0349140162469321,2.8966783953438937,1.3726796873458005,2.5643169749826074
3.28578444844979,0.15672327138987485,0.9862757596086952,1.0403182669845141,1.7104453584446686,1.4618498245159017,1.345658433657891,0.0,0.3323614203612863,0.44044643511292414,0.23778703245360322,2.694018992684573,1.0376161416157232,0.3404677964676592,0.7079568466232278,0.4674676888008336,2.7210402463724823,2.5643169749826074,0.997084261083859,0.3323614203612863,1.0105948879278137,1.0592331445660508,0.1594253967586658,0.19995727729052998,4.031571050236091,0.49178681711995215,0.7295738495735553,2.356253321585705,1.2808074248069083,0.15131902065229297,0.22157428024085754,0.19725515192173904,0.25399978466634887,1.6618071018064315,1.640190098856104,0.21076577876569377,0.1540211460210839,0.597169706502799,1.2699989233317446,1.6212752212745674,0.39451030384347807,1.3699775619770094,0.16212752212745674,0.3269571696237044,1.1240841534170334,0.15131902065229297,2.396785202117569,0.8592758672755207,0.797126983793329,0.15131902065229297,0.32965929499249536,1.3726796873458005,0.2837231637230493,3.9991455458105998,1.051126768459678,0.1891487758153662,0.5350208230206073,0.28642528909184023,0.9781693835023223,0.2783189129854674,2.7048274941597366,0.17563814897141147,0.6566164646161998,1.2672967979629535,0.6431058377722451,0.19725515192173904,0.8241482374812384,0.6539143392474088,1.8941898835224529,0.46476556343204267,1.0754458967787963,3.1533803053790335,4.253145330476949,0.32425504425491347,0.6917440944104821,1.4780625767286473,0.1540211460210839,1.4078073171400827,0.20265940265932092,3.401975839307801,1.2024457891119709,0.8241482374812384,1.0808501475163783,0.9808715088711133,0.5215101961766525,1.6807219793879682,0.31074441741095876,0.6187867094531265,0.6809355929353184,0.6647228407225726,0.6458079631410361,0.31614866814854065,0.3188507935173316,0.28102103835425835,3.02908253841465,0.8592758672755207,4.199102823101129,2.694018992684573,0.6863398436729002,0.8835949955946393,0.47016981416962456,1.2294670427998804,0.22157428024085754,2.880465643131148,0.5836590796588442,0.6836377183041092,0.894403497069803,3.6748905015556863,0.1540211460210839,3.337124830456818
3.075018669684096,0.3782975516307324,0.8376588643251932,0.8971056224385939,1.5510199616860028,1.288913800913281,1.19974366374318,0.3323614203612863,0.0,0.39451030384347807,0.3323614203612863,2.5048702168692065,0.9349353776016672,0.348574172574032,0.6349994616658723,0.43504218437534226,2.526487219819534,2.37246607379845,0.8727864941194755,0.3350635457300773,0.891701371701012,0.9106162492825487,0.35668054868040483,0.44855281121929697,3.8072946446264426,0.4431485604817151,0.6349994616658723,2.1671045457703384,1.1105735265730787,0.3674890501555686,0.32965929499249536,0.4431485604817151,0.3269571696237044,1.5077859557853477,1.4861689528350202,0.3188507935173316,0.35668054868040483,0.5107016947014887,1.1240841534170334,1.4807647020974382,0.38099967699952336,1.2213606666935075,0.3431699218364501,0.3539784233116139,0.9997863864526499,0.35668054868040483,2.2103385516709935,0.748488727155092,0.6890419690416911,0.37289330089315054,0.3404677964676592,1.2402755442750442,0.32965929499249536,3.766762764094578,0.9160205000201306,0.4188294321625966,0.4809783156447883,0.3350635457300773,0.848467365800357,0.3188507935173316,2.4994659661316248,0.4080209306874328,0.5404250737581892,1.1240841534170334,0.5593399513397258,0.32425504425491347,0.7025525958856459,0.5539357006021439,1.7212538599198324,0.4107230560562237,0.9754672581335314,2.9615294041948763,4.020762548760927,0.33776567109886824,0.597169706502799,1.3294456814451452,0.3431699218364501,1.251084045750208,0.3323614203612863,3.1912100605421068,1.0646373953036325,0.7214674734671825,0.9646587566583676,0.8727864941194755,0.47557406490720644,1.5321050841044663,0.3350635457300773,0.5512335752333529,0.597169706502799,0.6025739572403809,0.5755527035524715,0.32965929499249536,0.3404677964676592,0.32155291888612253,2.8183167596489564,0.7376802256799282,3.9667200413851083,2.494061715394043,0.5863612050276352,0.7701057301054195,0.4107230560562237,1.099765025097915,0.30263804130458594,2.688614741946991,0.4782761902759974,0.6214888348219175,0.797126983793329,3.4506140959460376,0.35127629794282295,3.1128484248471695
2.988550657882786,0.47557406490720644,0.8079354852684928,0.8214461121124474,1.4861689528350202,1.2591904218565808,1.1186799026794516,0.44044643511292414,0.39451030384347807,0.0,0.38640392773710525,2.4184022050678964,0.8781907448570574,0.397212429212269,0.6106803333467538,0.4323400590065513,2.450827709493388,2.277891685890767,0.8430631150627751,0.3891060531058962,0.8322546135876113,0.8808928702258483,0.4539570619568789,0.5539357006021439,3.7154223820875503,0.42963793363776037,0.6106803333467538,2.094147160812983,1.091658648991542,0.45125493658808796,0.39991455458105996,0.5485314498645619,0.3837018023683143,1.4645519498846926,1.4078073171400827,0.39451030384347807,0.4593613126944608,0.4728719395384155,1.0808501475163783,1.4051051917712918,0.41612730679380566,1.14299903099857,0.42153155753138755,0.38099967699952336,0.945743879076831,0.4593613126944608,2.1130620383945193,0.7214674734671825,0.7079568466232278,0.46476556343204267,0.3782975516307324,1.1565096578425247,0.39180817847468713,3.677592626924477,0.8862971209634302,0.5188080708078616,0.45125493658808796,0.3674890501555686,0.8241482374812384,0.39451030384347807,2.407593703592733,0.5107016947014887,0.5485314498645619,1.0727437714100054,0.5323186976518163,0.39991455458105996,0.6674249660913636,0.54312719912698,1.6537007257000589,0.4242336829001785,0.9268290014952943,2.848040138705657,3.9261881608532443,0.39180817847468713,0.59987183187159,1.2564882964877897,0.42963793363776037,1.2024457891119709,0.4107230560562237,3.1182526755847513,1.0187012640341866,0.6755313421977365,0.9160205000201306,0.8241482374812384,0.47016981416962456,1.4834668274662293,0.38099967699952336,0.5215101961766525,0.5836590796588442,0.5593399513397258,0.5134038200702797,0.3837018023683143,0.39451030384347807,0.3674890501555686,2.74265724932281,0.7079568466232278,3.8721456534774252,2.4157000796991053,0.5647442020773077,0.7268717242047644,0.4026166799498509,1.0376161416157232,0.397212429212269,2.59944460477689,0.4728719395384155,0.5836590796588442,0.7403823510487191,3.3695503348823093,0.4431485604817151,3.0425931652586047
